country,code,yr,y,k,l,h,lnk,lny,lnl,lnh
portugal,61,28,36.73095,129.90317,6.6776,5.7199998,4.866789,3.60362,1.898759,1.743969
rwanda,62,1,0.85137504,0.48576819,1.443932,1.24,-0.7220237,-0.1609025,0.3673699,0.2151114
rwanda,62,2,0.81478797,0.50039037,1.486528,1.28,-0.6923668,-0.2048274,0.3964432,0.2468601
rwanda,62,3,0.90713421,0.52662723,1.529123,1.34,-0.6412623,-0.0974649,0.4246944,0.2926696
rwanda,62,4,0.81805005,0.5462953,1.571719,1.4,-0.6045956,-0.2008318,0.4521699,0.3364722
rwanda,62,5,0.71607949,0.56235904,1.614315,1.48,-0.5756148,-0.3339641,0.4789107,0.3920421
rwanda,62,6,0.76627347,0.58778458,1.65691,1.5599999,-0.5313948,-0.2662162,0.5049544,0.4446858
rwanda,62,7,0.81997542,0.61477882,1.697842,1.63,-0.4864927,-0.1984809,0.529358,0.48858
rwanda,62,8,0.87745165,0.63105555,1.738774,1.71,-0.4603614,-0.1307334,0.5531803,0.5364934
rwanda,62,9,0.93895174,0.65481446,1.779705,1.78,-0.4234034,-0.0629912,0.5764476,0.5766134
rwanda,62,10,1.0422377,0.6726249,1.820637,1.84,-0.3965675,0.04137,0.5991864,0.6097656
rwanda,62,11,1.1047607,0.69535078,1.861568,1.91,-0.3633388,0.0996288,0.6214191,0.6471033
rwanda,62,12,1.1180978,0.73261222,1.919407,2,-0.3111387,0.1116288,0.6520163,0.6931472
rwanda,62,13,1.12106,0.77161075,1.977246,2.0799999,-0.259275,0.1142746,0.6817049,0.7323679
rwanda,62,14,1.1595812,0.81041235,2.03508,2.1600001,-0.2102121,0.1480589,0.7105351,0.7701083
rwanda,62,15,1.1689658,0.85592851,2.09293,2.23,-0.1555684,0.1561194,0.738565,0.8020016
rwanda,62,16,1.2009641,0.92685408,2.15076,2.29,-0.0759591,0.1831246,0.7658213,0.8285518
rwanda,62,17,1.2845883,1.0029233,2.22268,2.3399999,0.0029191,0.2504383,0.7987137,0.8501509
rwanda,62,18,1.3486125,1.0804686,2.29461,2.3800001,0.0773948,0.2990763,0.8305629,0.8671005
rwanda,62,19,1.4720169,1.1508564,2.36653,2.4300001,0.1405064,0.3866335,0.8614247,0.8878913
rwanda,62,20,1.6185659,1.245934,2.43845,2.46,0.2198854,0.4815405,0.8913626,0.9001614
rwanda,62,21,1.7843686,1.314311,2.51037,2.5,0.2733126,0.5790647,0.9204301,0.9162908
rwanda,62,22,1.9414984,1.414842,2.6021,2.53,0.3470179,0.66346,0.9563188,0.9282193
rwanda,62,23,1.9738056,1.5666437,2.69383,2.5699999,0.4489356,0.6799635,0.990964,0.9439059
rwanda,62,24,2.0974359,1.7420042,2.78555,2.5999999,0.5550363,0.7407156,1.024445,0.9555114
rwanda,62,25,2.0000503,1.9636854,2.87727,2.6300001,0.674823,0.6931723,1.056842,0.9669839
rwanda,62,26,2.0594808,2.1760371,2.969,2.6700001,0.7775054,0.722454,1.088225,0.9820785
rwanda,62,27,2.1662047,2.5104881,3.0802,2.72,0.9204772,0.7729766,1.124995,1.000632
rwanda,62,28,2.1577073,2.7480128,3.1914,2.78,1.010878,0.7690462,1.16046,1.022451
senegal,63,1,2.2735828,4.4162458,1.902682,0.25,1.48529,0.821357,0.6432645,-1.386294
senegal,63,2,2.3831375,4.5495977,1.945838,0.28,1.515039,0.8684179,0.6656927,-1.272966
senegal,63,3,2.4604728,4.6914749,1.988993,0.31,1.545747,0.9003536,0.6876285,-1.171183
senegal,63,4,2.5498301,4.7943148,2.03215,0.33000001,1.567431,0.9360268,0.7090943,-1.108663
senegal,63,5,2.6306296,4.9145974,2.0753,0.36000001,1.59221,0.9672232,0.7301057,-1.021651
senegal,63,6,2.7256202,5.0213432,2.11846,0.38999999,1.613698,1.002696,0.7506894,-0.9416085
senegal,63,7,2.8013983,5.0878915,2.16839,0.43000001,1.626863,1.030119,0.773985,-0.8439701
senegal,63,8,2.7732319,5.1764137,2.21832,0.47,1.644112,1.020013,0.7967501,-0.7550226
senegal,63,9,2.9454149,5.2891126,2.26826,0.51999998,1.66565,1.08025,0.819013,-0.6539265
senegal,63,10,2.7652262,5.4255329,2.31819,0.57999998,1.691116,1.017123,0.8407867,-0.5447272
senegal,63,11,3.0076472,5.6309135,2.36812,0.64999998,1.728272,1.101158,0.8620964,-0.4307829
senegal,63,12,3.0489636,5.8398643,2.42277,0.72000003,1.764708,1.114802,0.8849115,-0.328504
senegal,63,13,3.2246771,6.0841882,2.47742,0.76999998,1.805693,1.170833,0.9072177,-0.2613648
senegal,63,14,3.0551526,6.3295406,2.53206,0.85000002,1.845228,1.11683,0.9290332,-0.1625189
senegal,63,15,3.1796972,6.6062377,2.5867,0.94,1.888014,1.156786,0.9503829,-0.0618754
senegal,63,16,3.4218652,6.8101304,2.64135,1.02,1.918411,1.230186,0.9712902,0.0198026
senegal,63,17,3.7202998,7.0804618,2.71719,1.1,1.957339,1.313804,0.9995983,0.0953102
senegal,63,18,3.6657971,7.3163177,2.79303,1.1799999,1.990107,1.299046,1.027127,0.1655144
senegal,63,19,3.4511798,7.4791542,2.86887,1.26,2.01212,1.238716,1.053918,0.2311117
senegal,63,20,3.7484495,7.7159322,2.94471,1.34,2.043287,1.321342,1.08001,0.2926696
senegal,63,21,3.6733837,7.9711406,3.02055,1.41,2.075828,1.301113,1.105439,0.3435897
senegal,63,22,3.6120929,8.0569037,3.06424,1.49,2.086529,1.284287,1.1198,0.3987761
senegal,63,23,4.1577864,8.1681889,3.10793,1.58,2.100247,1.424983,1.133957,0.4574249
senegal,63,24,4.2460623,8.3062999,3.15162,1.67,2.117014,1.445992,1.147917,0.5128236
senegal,63,25,4.0693773,8.4195876,3.19531,1.75,2.130561,1.40349,1.161684,0.5596158
senegal,63,26,4.2304238,8.5293414,3.239,1.84,2.143512,1.442302,1.175265,0.6097656
senegal,63,27,4.423446,8.7252101,3.3412,1.92,2.166217,1.486919,1.20633,0.6523252
senegal,63,28,4.5997983,8.944855,3.4434,2.01,2.191078,1.526012,1.236459,0.6981347
sierra leone,64,1,0.26739456,0.39381741,1.264863,0.60000002,-0.9318679,-1.31903,0.2349638,-0.5108256
sierra leone,64,2,0.27233792,0.4081161,1.282215,0.62,-0.8962036,-1.300712,0.2485891,-0.4780358
sierra leone,64,3,0.28470106,0.43119232,1.299568,0.63999999,-0.8412011,-1.256316,0.2620319,-0.4462871
sierra leone,64,4,0.39381878,0.45668442,1.316921,0.66000003,-0.7837627,-0.9318644,0.2752964,-0.4155154
sierra leone,64,5,0.30888262,0.48917043,1.334273,0.68000001,-0.7150443,-1.174794,0.2883866,-0.3856625
sierra leone,64,6,0.33489664,0.52935472,1.351626,0.70999998,-0.6360965,-1.093933,0.3013083,-0.3424903
sierra leone,64,7,0.35651501,0.58875021,1.373329,0.74000001,-0.5297533,-1.031379,0.3172377,-0.3011051
sierra leone,64,8,0.34934826,0.6306905,1.395033,0.77999997,-0.46094,-1.051686,0.3329181,-0.2484614
sierra leone,64,9,0.34712234,0.66869715,1.416736,0.81999999,-0.402424,-1.058078,0.3483556,-0.198451
sierra leone,64,10,0.39543766,0.7179015,1.438439,0.86000001,-0.3314229,-0.9277621,0.3635585,-0.1508229
sierra leone,64,11,0.4369319,0.7857321,1.460142,0.91000003,-0.2411394,-0.8279779,0.3785337,-0.0943106
sierra leone,64,12,0.45023683,0.82103283,1.486003,0.95999998,-0.1971922,-0.7979816,0.39609,-0.040822
sierra leone,64,13,0.44599296,0.83725645,1.511864,1.02,-0.1776249,-0.8074521,0.4133433,0.0198026
sierra leone,64,14,0.45848848,0.85574675,1.537723,1.09,-0.1557808,-0.7798201,0.4303027,0.0861777
sierra leone,64,15,0.48261664,0.89297018,1.563584,1.15,-0.1132021,-0.7285327,0.4469806,0.1397619
sierra leone,64,16,0.49513459,0.93072339,1.589445,1.22,-0.0717932,-0.7029256,0.4633849,0.1988509
sierra leone,64,17,0.47406147,0.9450263,1.620732,1.29,-0.0565425,-0.7464183,0.4828779,0.2546422
sierra leone,64,18,0.47685229,0.95853299,1.652018,1.36,-0.0423513,-0.7405485,0.5019976,0.3074847
sierra leone,64,19,0.46184701,0.97465235,1.683304,1.42,-0.0256744,-0.7725216,0.5207585,0.3506568
sierra leone,64,20,0.49899341,0.9935769,1.714592,1.5,-0.0064438,-0.6951624,0.5391752,0.4054651
sierra leone,64,21,0.51474064,1.0272692,1.745878,1.58,0.026904,-0.6640921,0.5572576,0.4574249
sierra leone,64,22,0.55922528,1.0795099,1.795302,1.65,0.0765071,-0.5812029,0.5851732,0.5007753
sierra leone,64,23,0.55916627,1.1069204,1.844727,1.74,0.1015818,-0.5813084,0.6123313,0.5538851
sierra leone,64,24,0.54194074,1.1265064,1.894151,1.8200001,0.1191211,-0.6125986,0.6387707,0.5988365
sierra leone,64,25,0.55436595,1.1503386,1.943575,1.91,0.1400563,-0.5899302,0.6645291,0.6471033
sierra leone,64,26,0.53576883,1.1601818,1.993,2.01,0.1485767,-0.6240525,0.6896411,0.6981347
sierra leone,64,27,0.52536438,1.172686,2.0372,2.1099999,0.1592968,-0.6436632,0.7115763,0.7466879
sierra leone,64,28,0.55369421,1.1778824,2.0814,2.2,0.1637182,-0.5911427,0.7330408,0.7884574
singapore,65,1,2.4675072,1.8992137,0.900464,2.1199999,0.64144,0.9032084,-0.1048451,0.751416
singapore,65,2,2.6723267,2.1812247,0.922871,2.27,0.7798865,0.9829495,-0.0802658,0.8197798
singapore,65,3,2.8565051,2.5210025,0.945277,2.4300001,0.9246566,1.049599,-0.0562773,0.8878913
singapore,65,4,3.1441738,2.9480015,0.967683,2.5899999,1.081128,1.145551,-0.0328507,0.9516578
singapore,65,5,2.9813107,3.4699489,0.990089,2.77,1.24414,1.092363,-0.0099604,1.018847
singapore,65,6,3.167094,4.0528602,1.012495,2.96,1.399423,1.152815,0.0124176,1.085189
singapore,65,7,3.504383,4.634112,1.050122,3.1400001,1.533445,1.254014,0.0489063,1.144223
singapore,65,8,3.9570086,5.2967619,1.087749,3.3299999,1.667096,1.375488,0.0841104,1.202972
singapore,65,9,4.5049953,6.2098627,1.125377,3.53,1.826139,1.505187,0.1181181,1.261298
singapore,65,10,5.0842353,7.4127923,1.163004,3.74,2.003207,1.626145,0.1510063,1.319086
singapore,65,11,5.7299625,9.0485381,1.200631,3.95,2.202603,1.745709,0.1828472,1.373716
singapore,65,12,6.4219372,11.092983,1.245875,4.1599998,2.406313,1.85972,0.2198381,1.425515
singapore,65,13,7.2497628,13.408932,1.291119,4.3800001,2.595921,1.980969,0.2555093,1.477049
singapore,65,14,8.0820516,15.865737,1.336364,4.5900002,2.764162,2.089646,0.2899525,1.52388
singapore,65,15,8.6280151,18.58263,1.381608,4.8000002,2.922227,2.155015,0.323248,1.568616
singapore,65,16,8.9706557,21.064018,1.426853,4.9899998,3.047566,2.193959,0.3554713,1.607436
singapore,65,17,9.6115384,23.602119,1.471013,5.21,3.161336,2.262964,0.3859513,1.65058
singapore,65,18,10.357598,26.101895,1.515173,5.4299998,3.262008,2.33772,0.4155296,1.691939
singapore,65,19,11.247484,28.986872,1.559334,5.6199999,3.366843,2.420145,0.4442588,1.726332
singapore,65,20,12.289744,32.263309,1.603494,5.8000002,3.473931,2.508765,0.472185,1.757858
singapore,65,21,13.47887,36.304216,1.647656,5.96,3.591934,2.601123,0.4993537,1.785071
singapore,65,22,14.770086,40.99022,1.702724,6.1900001,3.713334,2.692604,0.5322293,1.822935
singapore,65,23,15.784854,46.732374,1.757793,6.4099998,3.844437,2.759051,0.564059,1.857859
singapore,65,24,17.073077,53.041263,1.812862,6.5999999,3.97107,2.837503,0.5949068,1.88707
singapore,65,25,18.498054,59.869045,1.867931,6.7800002,4.09216,2.917665,0.6248314,1.913977
singapore,65,26,18.158072,65.344348,1.923,6.9400001,4.179671,2.899115,0.6538864,1.937302
singapore,65,27,18.48091,69.697577,1.964,7.1399999,4.244165,2.916738,0.6749832,1.965713
singapore,65,28,20.232337,74.110501,2.005,7.3299999,4.305557,3.007282,0.6956441,1.991976
spain,66,1,87.915586,157.27093,19.60186,5.3800001,5.05797,4.476377,2.975625,1.682688
spain,66,2,98.328125,169.1154,19.79091,5.3800001,5.130581,4.58831,2.985223,1.682688
spain,66,3,107.46927,182.55068,19.98005,5.3800001,5.207028,4.677205,2.994734,1.682688
spain,66,4,116.88301,197.75134,20.1691,5.3899999,5.28701,4.761173,3.004152,1.684545
spain,66,5,124.11499,215.72443,20.35825,5.4099998,5.374002,4.821208,3.013486,1.688249
spain,66,6,131.97712,237.27904,20.5473,5.4400001,5.469237,4.882628,3.02273,1.693779
spain,66,7,141.28631,261.8158,20.64503,5.4899998,5.567641,4.950788,3.027475,1.702928
spain,66,8,147.39695,287.41275,20.7427,5.5500002,5.660919,4.993129,3.032194,1.713798
spain,66,9,157.37831,315.38843,20.8404,5.5999999,5.753805,5.058652,3.036893,1.722767
spain,66,10,171.45394,346.11131,20.938,5.6599998,5.84676,5.144315,3.041566,1.733424
spain,66,11,178.44929,376.88384,21.0358,5.73,5.931937,5.184304,3.046226,1.745715
spain,66,12,186.62346,405.10797,21.2578,5.7600002,6.004154,5.229093,3.056724,1.750937
spain,66,13,201.61382,438.33914,21.4798,5.8099999,6.082993,5.306354,3.067113,1.759581
spain,66,14,217.11,476.68239,21.7019,5.8499999,6.166851,5.380404,3.0774,1.766442
spain,66,15,228.6464,516.9768,21.9239,5.8800001,6.247998,5.432177,3.087577,1.771557
spain,66,16,229.87229,552.97586,22.146,5.9400001,6.315314,5.437524,3.097657,1.781709
spain,66,17,237.39574,587.08302,22.4083,6.0100002,6.375166,5.469728,3.109432,1.793425
spain,66,18,244.52057,619.29678,22.6707,6.0900002,6.428585,5.4993,3.121073,1.806648
spain,66,19,248.06372,648.7018,22.933,6.1799998,6.474973,5.513686,3.132577,1.821318
spain,66,20,247.71653,674.55831,23.1954,6.2800002,6.514058,5.512285,3.143954,1.83737
spain,66,21,250.78306,699.72551,23.4578,6.3800001,6.550688,5.524588,3.155203,1.853168
spain,66,22,250.1615,722.18955,23.7648,6.4699998,6.582288,5.522107,3.168205,1.867176
spain,66,23,253.20486,744.00852,24.0719,6.5799999,6.612052,5.534199,3.181045,1.884035
spain,66,24,257.7767,763.66506,24.3789,6.6799998,6.638129,5.552094,3.193718,1.899118
spain,66,25,262.41542,779.67288,24.686,6.79,6.658875,5.569929,3.206236,1.915451
spain,66,26,268.48841,796.96934,24.993,6.8899999,6.680816,5.592808,3.218596,1.930071
spain,66,27,277.10574,818.47937,25.213,7.02,6.707448,5.624399,3.22736,1.948763
spain,66,28,292.55909,846.62695,25.433,7.1500001,6.74126,5.678667,3.236048,1.967112
sri lanka,67,1,2.0570221,3.4153582,5.37209,4.02,1.228282,0.7212594,1.681217,1.391282
sri lanka,67,2,2.1663421,3.5176484,5.52239,4.0900002,1.257793,0.7730401,1.708811,1.408545
sri lanka,67,3,2.2387389,3.6287616,5.67269,4.1599998,1.288891,0.8059127,1.735663,1.425515
sri lanka,67,4,2.2835484,3.7463004,5.82299,4.23,1.320769,0.8257306,1.761814,1.442202
sri lanka,67,5,2.3425641,3.8632113,5.97329,4.29,1.351499,0.8512461,1.787298,1.456287
sri lanka,67,6,2.4279414,3.9618606,6.12359,4.3600001,1.376714,0.8870437,1.812149,1.472472
sri lanka,67,7,2.5654633,4.080884,6.26209,4.4499998,1.406314,0.9421391,1.834514,1.492904
sri lanka,67,8,2.7379732,4.2177948,6.40059,4.5500002,1.439312,1.007218,1.85639,1.515127
sri lanka,67,9,2.8403548,4.3702298,6.53909,4.6599998,1.474816,1.043929,1.877798,1.539015
sri lanka,67,10,3.1103388,4.6271488,6.67759,4.7800002,1.531941,1.134732,1.898757,1.564441
sri lanka,67,11,3.2072189,4.8904248,6.8161,4.9000001,1.587279,1.165404,1.919287,1.589235
sri lanka,67,12,3.2806753,5.10033,6.97992,5,1.629305,1.188049,1.943038,1.609438
sri lanka,67,13,3.2036767,5.3081882,7.14374,5.0999999,1.669251,1.164299,1.966236,1.629241
sri lanka,67,14,3.5091884,5.4804669,7.30756,5.1999998,1.70119,1.255385,1.988909,1.648659
sri lanka,67,15,3.6423534,5.7469558,7.47138,5.29,1.74867,1.29263,2.01108,1.665818
sri lanka,67,16,3.8804608,6.0160466,7.63521,5.3699999,1.79443,1.355954,2.03277,1.680828
sri lanka,67,17,4.0164104,6.4566461,7.88832,5.4299998,1.86511,1.390389,2.065383,1.691939
sri lanka,67,18,4.2226952,6.8689981,8.14144,5.48,1.927018,1.440474,2.096967,1.701105
sri lanka,67,19,4.448916,7.6330747,8.39456,5.5300002,2.032491,1.492661,2.127584,1.710188
sri lanka,67,20,4.7351818,8.67695,8.64767,5.6100001,2.16067,1.55502,2.15729,1.724551
sri lanka,67,21,5.0079642,9.8952274,8.90079,5.6700001,2.292053,1.61103,2.18614,1.735189
sri lanka,67,22,5.2886262,10.968874,9.05823,5.7600002,2.395062,1.665558,2.203674,1.750937
sri lanka,67,23,5.6855388,12.08805,9.21568,5.8600001,2.492217,1.737926,2.220906,1.76815
sri lanka,67,24,5.9058509,13.21948,9.37311,5.9400001,2.581692,1.775944,2.237845,1.781709
sri lanka,67,25,5.889345,14.257564,9.53056,6.04,2.657288,1.773145,2.254503,1.798404
sri lanka,67,26,6.464491,15.087621,9.688,6.0700002,2.713875,1.866324,2.270888,1.803359
sri lanka,67,27,6.7502131,16.002787,9.8838,6.1500001,2.772763,1.909574,2.290897,1.816452
sri lanka,67,28,6.7998316,16.916504,10.0796,6.27,2.82829,1.916898,2.310513,1.835776
sudan,68,1,9.0827182,3.741406,5.889,0.31,1.319461,2.206373,1.773086,-1.171183
sudan,68,2,9.0827182,4.4445742,6.01752,0.33000001,1.491684,2.206373,1.794675,-1.108663
sudan,68,3,9.7142129,5.2227564,6.14604,0.34999999,1.653025,2.27359,1.815808,-1.049822
sudan,68,4,9.4404209,5.8104264,6.27456,0.37999999,1.759654,2.245001,1.836503,-0.967584
sudan,68,5,9.3284823,6.4247757,6.40308,0.40000001,1.860162,2.233072,1.856779,-0.9162907
sudan,68,6,9.9556567,6.8745426,6.5316,0.43000001,1.927825,2.298141,1.876652,-0.8439701
sudan,68,7,9.5628206,7.4927058,6.69162,0.46000001,2.01393,2.257883,1.900856,-0.7765288
sudan,68,8,9.2581581,8.0570726,6.85164,0.49000001,2.08655,2.225505,1.924488,-0.7133499
sudan,68,9,9.8308137,8.6525133,7.01166,0.51999998,2.15785,2.285522,1.947574,-0.6539265
sudan,68,10,9.6328028,9.2049234,7.17168,0.56,2.219738,2.265174,1.97014,-0.5798185
sudan,68,11,10.101081,9.8343946,7.3317,0.61000001,2.285886,2.312643,1.992207,-0.4942963
sudan,68,12,10.801991,10.361683,7.5575,0.64999998,2.338115,2.37973,2.02254,-0.4307829
sudan,68,13,10.57078,10.649648,7.7833,0.69,2.365527,2.358094,2.05198,-0.3710637
sudan,68,14,9.7181358,11.048971,8.0091,0.74000001,2.402337,2.273994,2.080578,-0.3011051
sudan,68,15,10.699034,12.032309,8.2349,0.79000002,2.487596,2.370153,2.108381,-0.2357223
sudan,68,16,12.054974,13.082394,8.4607,0.82999998,2.571267,2.489477,2.135432,-0.1863296
sudan,68,17,14.274531,15.076964,8.7263,0.88999999,2.713168,2.658477,2.166342,-0.1165338
sudan,68,18,16.442867,16.448317,8.9919,0.94,2.800223,2.799892,2.196324,-0.0618754
sudan,68,19,16.186357,17.428453,9.2575,1,2.858104,2.784169,2.225434,0
sudan,68,20,14.507618,18.09228,9.52312,1.09,2.895485,2.674674,2.253722,0.0861777
sudan,68,21,14.645935,18.825652,9.78872,1.1799999,2.93522,2.684163,2.281231,0.1655144
sudan,68,22,14.952019,19.439192,10.11518,1.28,2.967291,2.704846,2.314037,0.2468601
sudan,68,23,16.847243,21.409841,10.44162,1.38,3.063851,2.824187,2.3458,0.3220835
sudan,68,24,17.194486,23.139842,10.76808,1.47,3.141556,2.844589,2.376586,0.3852624
sudan,68,25,16.333713,24.696988,11.09454,1.5700001,3.206681,2.793231,2.406453,0.4510756
sudan,68,26,15.308017,25.354942,11.421,1.67,3.232974,2.728377,2.435454,0.5128236
sudan,68,27,15.911711,26.094737,11.7606,1.76,3.261734,2.767055,2.464755,0.5653138
sudan,68,28,16.261513,26.388642,12.1002,1.86,3.272934,2.788801,2.493222,0.6205765
sweden,69,1,73.15859,161.58122,4.939,8.9300003,5.085008,4.29263,1.597163,2.189416
sweden,69,2,77.314982,171.20595,4.9782,8.8900003,5.142867,4.347888,1.605068,2.184927
sweden,69,3,80.60783,181.46596,5.0174,8.8500004,5.201068,4.389596,1.612912,2.180418
sweden,69,4,84.902543,192.47197,5.0566,8.8199997,5.259951,4.441504,1.620694,2.177022
sweden,69,5,90.693968,204.41894,5.0958,8.8100004,5.320171,4.507491,1.628417,2.175888
sweden,69,6,94.159757,216.68119,5.135,8.7799997,5.378427,4.544993,1.63608,2.172476
sweden,69,7,96.128524,229.38504,5.16142,8.79,5.435402,4.565686,1.641212,2.173615
sweden,69,8,99.363807,242.7229,5.18783,8.79,5.49192,4.598788,1.646315,2.173615
sweden,69,9,102.97905,255.67343,5.21425,8.79,5.543901,4.634526,1.651395,2.173615
sweden,69,10,108.13732,269.07959,5.24066,8.79,5.595007,4.683402,1.656447,2.173615
sweden,69,11,115.13781,282.71811,5.26708,8.79,5.64445,4.74613,1.661476,2.173615
sweden,69,12,116.22536,295.67035,5.26955,8.8500004,5.689245,4.755531,1.661945,2.180418
sweden,69,13,118.88558,309.11529,5.27204,8.9099998,5.733714,4.778162,1.662417,2.187174
sweden,69,14,123.60288,322.69481,5.27451,8.9700003,5.776707,4.817074,1.662886,2.193886
sweden,69,15,127.55593,334.94506,5.277,9.0299997,5.813967,4.848555,1.663358,2.200552
sweden,69,16,130.81222,347.48298,5.27948,9.0900002,5.850716,4.873763,1.663828,2.207175
sweden,69,17,132.19638,360.00091,5.2892,9.1400003,5.886106,4.884289,1.665667,2.21266
sweden,69,18,130.08629,371.24047,5.29892,9.1899996,5.91685,4.868198,1.667503,2.218116
sweden,69,19,132.36474,380.27647,5.30864,9.2200003,5.940898,4.885561,1.669336,2.221375
sweden,69,20,137.44757,390.01742,5.31836,9.2600002,5.966191,4.923243,1.671165,2.225704
sweden,69,21,139.74172,400.2314,5.32808,9.3199997,5.992043,4.939796,1.672991,2.232163
sweden,69,22,139.78749,408.53379,5.34167,9.3999996,6.012575,4.940123,1.675538,2.24071
sweden,69,23,141.3402,416.432,5.35525,9.4899998,6.031723,4.951169,1.678077,2.250239
sweden,69,24,143.90095,424.46393,5.36883,9.5600004,6.050827,4.969125,1.68061,2.257588
sweden,69,25,149.63071,433.65889,5.38242,9.6300001,6.072258,5.00817,1.683138,2.264883
sweden,69,26,152.95413,444.40938,5.396,9.6800003,6.096746,5.030138,1.685658,2.270062
sweden,69,27,156.34714,454.91277,5.4234,9.7700005,6.120106,5.052079,1.690723,2.279316
sweden,69,28,160.80069,467.15086,5.4508,9.8500004,6.146652,5.080165,1.695762,2.287472
switzerland,70,1,84.608336,162.16257,3.556,7.3499999,5.088599,4.438033,1.268636,1.9947
switzerland,70,2,91.468423,175.88457,3.61027,7.2199998,5.169828,4.515994,1.283783,1.976855
switzerland,70,3,95.849497,191.12274,3.66454,7.0900002,5.252916,4.562779,1.298703,1.958685
switzerland,70,4,100.52649,207.38069,3.71881,6.96,5.334556,4.610421,1.313404,1.940179
switzerland,70,5,105.81039,224.93995,3.77307,6.8400002,5.415833,4.661649,1.327889,1.922788
switzerland,70,6,109.1775,241.15814,3.82735,6.7199998,5.485453,4.692975,1.342173,1.905088
switzerland,70,7,111.86389,256.51883,3.88055,6.6300001,5.547202,4.717283,1.355977,1.891605
switzerland,70,8,115.28283,271.30092,3.93377,6.54,5.603229,4.747388,1.369598,1.877937
switzerland,70,9,119.41966,286.26151,3.98698,6.46,5.656906,4.782644,1.383034,1.865629
switzerland,70,10,126.14658,302.15769,4.04019,6.3699999,5.710949,4.837444,1.396292,1.851599
switzerland,70,11,134.19075,319.8589,4.0934,6.3000002,5.76788,4.899262,1.409376,1.84055
switzerland,70,12,139.65961,339.7885,4.10796,6.29,5.828323,4.939208,1.412927,1.838961
switzerland,70,13,144.12946,360.55024,4.12252,6.29,5.887631,4.970712,1.416465,1.838961
switzerland,70,14,148.52529,381.47817,4.13708,6.3000002,5.944054,5.000755,1.41999,1.84055
switzerland,70,15,150.68617,400.06507,4.15164,6.3000002,5.991627,5.015199,1.423503,1.84055
switzerland,70,16,139.71145,413.31278,4.1662,6.3099999,6.024205,4.939579,1.427004,1.842136
switzerland,70,17,137.75032,422.95712,4.18156,6.3299999,6.047271,4.925443,1.430684,1.8453
switzerland,70,18,141.10268,432.63928,4.19692,6.3699999,6.069904,4.949488,1.434351,1.851599
switzerland,70,19,141.67994,443.55754,4.21229,6.4099998,6.094828,4.95357,1.438006,1.857859
switzerland,70,20,145.20987,455.47753,4.22764,6.4699998,6.121346,4.97818,1.441644,1.867176
switzerland,70,21,151.89238,469.86294,4.243,6.5300002,6.152441,5.023172,1.445271,1.876407
switzerland,70,22,154.07722,484.55054,4.2806,6.5799999,6.183222,5.037454,1.454093,1.884035
switzerland,70,23,152.65037,497.7933,4.31821,6.6300001,6.210185,5.02815,1.462841,1.891605
switzerland,70,24,154.18425,511.84665,4.3558,6.6799998,6.238025,5.038148,1.471508,1.899118
switzerland,70,25,156.91301,526.74272,4.3934,6.73,6.266712,5.055692,1.480103,1.906575
switzerland,70,26,162.73166,542.91464,4.431,6.77,6.296952,5.092103,1.488625,1.912501
switzerland,70,27,167.39557,561.37823,4.4596,6.8600001,6.330395,5.12036,1.495059,1.925707
switzerland,70,28,170.79314,582.09003,4.4882,6.96,6.366625,5.140453,1.501452,1.940179
tanzania,71,1,1.2394742,3.9668759,5.13201,0.37000001,1.377979,0.2146872,1.635497,-0.9942523
tanzania,71,2,1.2255247,4.0542633,5.29897,0.41,1.399769,0.2033691,1.667512,-0.8915981
tanzania,71,3,1.3370077,4.1268713,5.46594,0.46000001,1.41752,0.2904341,1.698536,-0.7765288
tanzania,71,4,1.4207021,4.2049341,5.63289,0.50999999,1.436259,0.3511512,1.728623,-0.6733446
tanzania,71,5,1.4990029,4.3052314,5.79986,0.56999999,1.459831,0.4048001,1.757834,-0.5621189
tanzania,71,6,1.5644261,4.43635,5.96682,0.62,1.489832,0.4475191,1.786214,-0.4780358
tanzania,71,7,1.7465924,4.6196306,6.13842,0.69,1.530315,0.5576667,1.814567,-0.3710637
tanzania,71,8,1.8430597,4.8653855,6.31,0.75,1.582146,0.6114271,1.842136,-0.2876821
tanzania,71,9,1.9589018,5.1376778,6.4816,0.80000001,1.636601,0.672384,1.868967,-0.2231435
tanzania,71,10,2.0227985,5.3523988,6.6532,0.86000001,1.677545,0.704482,1.895098,-0.1508229
tanzania,71,11,2.167103,5.7466337,6.82478,0.93000001,1.748614,0.7733912,1.92056,-0.0725707
tanzania,71,12,2.25165,6.2443663,7.04847,0.99000001,1.83168,0.8116633,1.952811,-0.0100503
tanzania,71,13,2.4118587,6.614208,7.27214,1.0599999,1.88922,0.8803977,1.984051,0.0582689
tanzania,71,14,2.561205,6.9831869,7.49582,1.13,1.943505,0.9404778,2.014346,0.1222176
tanzania,71,15,2.6153288,7.3573345,7.7195,1.21,1.995698,0.9613898,2.04375,0.1906204
tanzania,71,16,2.7196705,7.6646825,7.94318,1.29,2.036623,1.000511,2.072314,0.2546422
tanzania,71,17,2.8095711,8.0769157,8.20426,1.37,2.08901,1.033032,2.104654,0.3148108
tanzania,71,18,2.8109716,8.5630879,8.46533,1.4400001,2.147461,1.03353,2.135979,0.3646432
